DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,TRADE_TYPE,HS_SECTION,HS_CHAPTER,COUNTRY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-12,892710179.17,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-01,992803626.45,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-02,1119439370.46,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-03,831157152.20,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-04,1014861303.48,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-05,520412089.60,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-06,662407054.40,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-07,744460842.49,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-08,859708991.69,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-09,1400760370.29,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-10,916641309.36,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-11,1030055959.94,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2020-12,971789146.01,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2021-01,918718275.09,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2021-02,895585606.32,,,,0
