DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,QUARTER,QGDP_SYS,QGDP_UNIT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2012,4661,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2013,4760,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2014,5587,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2015,5696,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2016,6135,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2017,6579,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2018,6482,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2019,6586,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2020,6901,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2021,7213,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2022,7629,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2023,8338,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q4,CUR,VAL,2024,8598,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2012,26639,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2013,31214,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2014,31619,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2015,33812,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2016,28237,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2017,33250,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2018,32344,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2019,34046,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2020,31064,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2021,32871,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2022,35482,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2023,39959,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,CON,Q4,CUR,VAL,2024,44558,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2013,33.797039,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2014,12.975068,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2015,6.439575,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2016,0.235444,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2017,-3.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2018,0.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2019,-3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2020,-43.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2021,86.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2022,19.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2023,11.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q3,CUR,GWTH_RATE,2024,4.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2013,0.715229,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2014,5.193914,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2015,-11.108862,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2016,-4.559303,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2017,11.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2018,5.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2019,1.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2020,-7.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2021,-1.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2022,19.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2023,8.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2024,4.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q1,CUR,GWTH_RATE,2025,3.583592148,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2013,9.488797,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2014,0.928639,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2015,7.218004,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2016,8.726247,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2017,-3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2018,5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2019,3.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2020,-19.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2021,15.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2022,7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2023,8.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q2,CUR,GWTH_RATE,2024,5.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2013,1.409061,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2014,9.214528,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2015,7.787767,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2016,4.123949,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2017,6.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2018,3.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2019,5.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2020,-7.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2021,2.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2022,7.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2023,7.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q2,CUR,GWTH_RATE,2024,4.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2012,6804,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2013,7845,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2014,8266,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2015,8003,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2016,8070,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2017,8583,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2018,8878,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2019,8993,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2020,6691,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2021,11336,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2022,12173,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2023,13999,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q4,CUR,VAL,2024,15642,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2013,3.672051,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2014,9.096852,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2015,-8.57114,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2016,-3.200852,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2017,3.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2018,10.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2019,-0.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2020,-25.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2021,27.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2022,26,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2023,-1.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q2,CUR,GWTH_RATE,2024,6.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2012,1318,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2013,1568,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2014,1853,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2015,2031,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2016,2168,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2017,2322,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2018,2490,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2019,2665,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2020,2704,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2021,2651,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2022,2900,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2023,3006,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q2,CUR,VAL,2024,3121,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2013,8.457039,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2014,8.110556,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2015,2.301376,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2016,2.110874,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2017,3.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2018,6.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2019,1.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2020,-17.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2021,19.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2022,18.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2023,3.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CUR,GWTH_RATE,2024,8.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2012,1359,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2013,1703,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2014,1937,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2015,2055,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2016,2199,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2017,2355,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2018,2523,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2019,2678,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2020,2636,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2021,2633,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2022,2837,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2023,2934,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACT,Q3,CUR,VAL,2024,3067,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2012,4328,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2013,4696,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2014,5133,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2015,5500,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2016,5825,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2017,6176,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2018,6619,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2019,6675,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2020,6524,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2021,6677,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2022,7281,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2023,7668,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CUR,VAL,2024,7886,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2012,29427,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2013,27198,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2014,29915,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2015,30498,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2016,29996,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2017,32942,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2018,33617,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2019,35033,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2020,30418,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2021,31916,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2022,36794,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2023,44301,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2024,45368,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MAN,Q1,CUR,VAL,2025,47890.10366,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2012,125531,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2013,125021,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2014,134147,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2015,84109,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2016,62988,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2017,67100,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2018,97719,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2019,89829,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2020,38388,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2021,86956,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2022,149834,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2023,111973,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,MIN,Q2,CUR,VAL,2024,119120,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2013,-1.275519,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2014,5.924346,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2015,19.174982,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2016,11.834816,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2017,4.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2018,-6.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2019,-1.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2020,-16.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2021,-4.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2022,11.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2023,9.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2024,6.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q1,CUR,GWTH_RATE,2025,12.11897682,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,CON,Q1,CUR,GWTH_RATE,2013,-7.211249,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,CON,Q1,CUR,GWTH_RATE,2014,9.168322,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,CON,Q1,CUR,GWTH_RATE,2015,3.866721,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,CON,Q1,CUR,GWTH_RATE,2016,7.193582,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,CON,Q1,CUR,GWTH_RATE,2017,-11.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,CON,Q1,CUR,GWTH_RATE,2018,13.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,CON,Q1,CUR,GWTH_RATE,2019,4.8,,,,1
