DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,TRADE_TYPE,HS_SECTION,HS_CHAPTER,COUNTRY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2018-04,77318835624.70,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2018-05,75980836133.64,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2018-06,74654578491.74,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2018-07,86401227852.76,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2018-08,68684443907.37,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2018-09,72031389146.80,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2018-10,77806914814.66,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2018-11,76470282388.95,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2018-12,79048995538.70,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-01,76537050827.34,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-02,67942538191.52,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-03,75277008317.50,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-04,77359614310.62,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-05,76929430983.18,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-06,70418442071.31,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-07,78173901201.63,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-08,69231686830.24,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-09,81677136888.48,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-10,82900047617.59,,,,0
